timestamp,open,high,low,close
2025-11-28 14:03:00+00:00,156.021,156.024,156.015,156.024
2025-11-28 14:04:00+00:00,156.024,156.049,156.017,156.047
2025-11-28 14:05:00+00:00,156.048,156.056,156.041,156.045
2025-11-28 14:06:00+00:00,156.045,156.045,156.019,156.02
2025-11-28 14:07:00+00:00,156.02,156.038,156.02,156.027
2025-11-28 14:08:00+00:00,156.028,156.028,156.009,156.013
2025-11-28 14:09:00+00:00,156.015,156.015,156.005,156.007
2025-11-28 14:10:00+00:00,156.007,156.007,155.985,156.002
2025-11-28 14:11:00+00:00,156.002,156.03,156.002,156.03
2025-11-28 14:12:00+00:00,156.028,156.039,156.025,156.038
2025-11-28 14:13:00+00:00,156.038,156.038,156.032,156.035
2025-11-28 14:14:00+00:00,156.035,156.049,156.03,156.049
2025-11-28 14:15:00+00:00,156.05,156.106,156.049,156.106
2025-11-28 14:16:00+00:00,156.105,156.107,156.094,156.099
2025-11-28 14:17:00+00:00,156.099,156.103,156.096,156.101
2025-11-28 14:18:00+00:00,156.101,156.101,156.091,156.092
2025-11-28 14:19:00+00:00,156.092,156.148,156.091,156.147
2025-11-28 14:20:00+00:00,156.147,156.149,156.142,156.146
2025-11-28 14:21:00+00:00,156.146,156.146,156.13,156.144
2025-11-28 14:22:00+00:00,156.144,156.178,156.144,156.178
2025-11-28 14:23:00+00:00,156.178,156.178,156.168,156.177
2025-11-28 14:24:00+00:00,156.177,156.214,156.177,156.213
2025-11-28 14:25:00+00:00,156.213,156.27,156.211,156.256
2025-11-28 14:26:00+00:00,156.256,156.297,156.256,156.291
2025-11-28 14:27:00+00:00,156.291,156.321,156.289,156.313
2025-11-28 14:28:00+00:00,156.313,156.355,156.311,156.326
2025-11-28 14:29:00+00:00,156.326,156.333,156.274,156.284
2025-11-28 14:30:00+00:00,156.284,156.372,156.265,156.367
2025-11-28 14:31:00+00:00,156.366,156.397,156.364,156.377
2025-11-28 14:32:00+00:00,156.377,156.387,156.336,156.342
2025-11-28 14:33:00+00:00,156.342,156.361,156.34,156.351
2025-11-28 14:34:00+00:00,156.351,156.357,156.306,156.31
2025-11-28 14:35:00+00:00,156.31,156.316,156.274,156.275
2025-11-28 14:36:00+00:00,156.275,156.283,156.263,156.269
2025-11-28 14:37:00+00:00,156.27,156.31,156.27,156.31
2025-11-28 14:38:00+00:00,156.299,156.304,156.284,156.289
2025-11-28 14:39:00+00:00,156.289,156.289,156.276,156.286
2025-11-28 14:40:00+00:00,156.285,156.299,156.239,156.242
2025-11-28 14:41:00+00:00,156.242,156.319,156.241,156.314
2025-11-28 14:42:00+00:00,156.314,156.355,156.311,156.336
2025-11-28 14:43:00+00:00,156.336,156.379,156.336,156.362
2025-11-28 14:44:00+00:00,156.362,156.362,156.347,156.357
2025-11-28 14:45:00+00:00,156.358,156.36,156.325,156.334
2025-11-28 14:46:00+00:00,156.334,156.375,156.328,156.366
2025-11-28 14:47:00+00:00,156.367,156.373,156.364,156.372
2025-11-28 14:48:00+00:00,156.372,156.388,156.37,156.372
2025-11-28 14:49:00+00:00,156.372,156.373,156.329,156.329
2025-11-28 14:50:00+00:00,156.329,156.34,156.31,156.338
2025-11-28 14:51:00+00:00,156.338,156.367,156.338,156.359
2025-11-28 14:52:00+00:00,156.359,156.359,156.312,156.315
2025-11-28 14:53:00+00:00,156.315,156.327,156.314,156.326
2025-11-28 14:54:00+00:00,156.326,156.341,156.301,156.303
2025-11-28 14:55:00+00:00,156.304,156.315,156.284,156.31
2025-11-28 14:56:00+00:00,156.31,156.31,156.297,156.299
2025-11-28 14:57:00+00:00,156.299,156.299,156.267,156.273
2025-11-28 14:58:00+00:00,156.272,156.275,156.261,156.267
2025-11-28 14:59:00+00:00,156.267,156.282,156.231,156.246
2025-11-28 15:00:00+00:00,156.246,156.269,156.245,156.259
2025-11-28 15:01:00+00:00,156.259,156.265,156.249,156.25
2025-11-28 15:02:00+00:00,156.25,156.258,156.229,156.229
2025-11-28 15:03:00+00:00,156.226,156.226,156.187,156.203
2025-11-28 15:04:00+00:00,156.203,156.203,156.155,156.175
2025-11-28 15:05:00+00:00,156.175,156.198,156.166,156.196
2025-11-28 15:06:00+00:00,156.196,156.198,156.177,156.191
2025-11-28 15:07:00+00:00,156.191,156.215,156.191,156.203
2025-11-28 15:08:00+00:00,156.203,156.229,156.203,156.228
2025-11-28 15:09:00+00:00,156.229,156.255,156.226,156.255
2025-11-28 15:10:00+00:00,156.255,156.272,156.249,156.265
2025-11-28 15:11:00+00:00,156.265,156.265,156.255,156.265
2025-11-28 15:12:00+00:00,156.265,156.285,156.257,156.285
2025-11-28 15:13:00+00:00,156.285,156.295,156.263,156.265
2025-11-28 15:14:00+00:00,156.265,156.269,156.26,156.267
2025-11-28 15:15:00+00:00,156.269,156.274,156.267,156.272
2025-11-28 15:16:00+00:00,156.272,156.273,156.271,156.271
2025-11-28 15:17:00+00:00,156.271,156.301,156.271,156.298
2025-11-28 15:18:00+00:00,156.298,156.314,156.298,156.31
2025-11-28 15:19:00+00:00,156.31,156.312,156.302,156.31
2025-11-28 15:20:00+00:00,156.31,156.311,156.273,156.274
2025-11-28 15:21:00+00:00,156.274,156.275,156.261,156.267
2025-11-28 15:22:00+00:00,156.265,156.288,156.26,156.283
2025-11-28 15:23:00+00:00,156.283,156.295,156.28,156.286
2025-11-28 15:24:00+00:00,156.286,156.311,156.285,156.298
2025-11-28 15:25:00+00:00,156.298,156.308,156.298,156.304
2025-11-28 15:26:00+00:00,156.304,156.308,156.271,156.272
2025-11-28 15:27:00+00:00,156.272,156.28,156.265,156.273
2025-11-28 15:28:00+00:00,156.271,156.272,156.26,156.267
2025-11-28 15:29:00+00:00,156.267,156.267,156.239,156.247
2025-11-28 15:30:00+00:00,156.247,156.269,156.239,156.261
2025-11-28 15:31:00+00:00,156.261,156.284,156.254,156.269
2025-11-28 15:32:00+00:00,156.269,156.287,156.263,156.283
2025-11-28 15:33:00+00:00,156.284,156.314,156.282,156.301
2025-11-28 15:34:00+00:00,156.304,156.312,156.282,156.287
2025-11-28 15:35:00+00:00,156.287,156.293,156.265,156.269
2025-11-28 15:36:00+00:00,156.269,156.276,156.258,156.263
