timestamp,open,high,low,close
2025-11-28 14:03:00+00:00,156.016,156.022,156.011,156.02
2025-11-28 14:04:00+00:00,156.02,156.039,156.015,156.037
2025-11-28 14:05:00+00:00,156.037,156.047,156.036,156.037
2025-11-28 14:06:00+00:00,156.039,156.039,156.016,156.018
2025-11-28 14:07:00+00:00,156.018,156.035,156.018,156.021
2025-11-28 14:08:00+00:00,156.021,156.021,156.004,156.006
2025-11-28 14:09:00+00:00,156.006,156.009,156.003,156.004
2025-11-28 14:10:00+00:00,156.004,156.004,155.983,155.996
2025-11-28 14:11:00+00:00,155.996,156.024,155.996,156.024
2025-11-28 14:12:00+00:00,156.024,156.034,156.02,156.033
2025-11-28 14:13:00+00:00,156.033,156.033,156.03,156.031
2025-11-28 14:14:00+00:00,156.032,156.043,156.028,156.043
2025-11-28 14:15:00+00:00,156.041,156.099,156.041,156.097
2025-11-28 14:16:00+00:00,156.097,156.104,156.093,156.097
2025-11-28 14:17:00+00:00,156.097,156.099,156.093,156.097
2025-11-28 14:18:00+00:00,156.097,156.097,156.09,156.09
2025-11-28 14:19:00+00:00,156.09,156.142,156.09,156.142
2025-11-28 14:20:00+00:00,156.142,156.145,156.138,156.142
2025-11-28 14:21:00+00:00,156.142,156.142,156.126,156.141
2025-11-28 14:22:00+00:00,156.141,156.175,156.141,156.175
2025-11-28 14:23:00+00:00,156.175,156.175,156.162,156.174
2025-11-28 14:24:00+00:00,156.174,156.211,156.174,156.21
2025-11-28 14:25:00+00:00,156.21,156.264,156.21,156.254
2025-11-28 14:26:00+00:00,156.254,156.293,156.251,156.287
2025-11-28 14:27:00+00:00,156.287,156.317,156.284,156.309
2025-11-28 14:28:00+00:00,156.309,156.352,156.308,156.322
2025-11-28 14:29:00+00:00,156.322,156.327,156.265,156.279
2025-11-28 14:30:00+00:00,156.279,156.368,156.258,156.36
2025-11-28 14:31:00+00:00,156.358,156.393,156.358,156.371
2025-11-28 14:32:00+00:00,156.371,156.383,156.328,156.337
2025-11-28 14:33:00+00:00,156.337,156.356,156.334,156.345
2025-11-28 14:34:00+00:00,156.345,156.353,156.298,156.304
2025-11-28 14:35:00+00:00,156.304,156.311,156.27,156.27
2025-11-28 14:36:00+00:00,156.27,156.28,156.261,156.265
2025-11-28 14:37:00+00:00,156.264,156.304,156.264,156.304
2025-11-28 14:38:00+00:00,156.293,156.297,156.282,156.284
2025-11-28 14:39:00+00:00,156.284,156.284,156.269,156.283
2025-11-28 14:40:00+00:00,156.283,156.296,156.233,156.235
2025-11-28 14:41:00+00:00,156.235,156.313,156.233,156.311
2025-11-28 14:42:00+00:00,156.311,156.353,156.308,156.332
2025-11-28 14:43:00+00:00,156.332,156.375,156.332,156.356
2025-11-28 14:44:00+00:00,156.356,156.358,156.343,156.354
2025-11-28 14:45:00+00:00,156.354,156.356,156.322,156.33
2025-11-28 14:46:00+00:00,156.33,156.371,156.323,156.363
2025-11-28 14:47:00+00:00,156.364,156.37,156.36,156.369
2025-11-28 14:48:00+00:00,156.369,156.386,156.366,156.367
2025-11-28 14:49:00+00:00,156.367,156.368,156.324,156.324
2025-11-28 14:50:00+00:00,156.324,156.338,156.308,156.337
2025-11-28 14:51:00+00:00,156.337,156.36,156.332,156.358
2025-11-28 14:52:00+00:00,156.358,156.358,156.307,156.31
2025-11-28 14:53:00+00:00,156.31,156.324,156.31,156.323
2025-11-28 14:54:00+00:00,156.323,156.337,156.299,156.3
2025-11-28 14:55:00+00:00,156.3,156.312,156.281,156.307
2025-11-28 14:56:00+00:00,156.307,156.307,156.294,156.294
2025-11-28 14:57:00+00:00,156.294,156.294,156.263,156.27
2025-11-28 14:58:00+00:00,156.27,156.271,156.258,156.261
2025-11-28 14:59:00+00:00,156.261,156.278,156.226,156.243
2025-11-28 15:00:00+00:00,156.243,156.263,156.242,156.256
2025-11-28 15:01:00+00:00,156.256,156.261,156.248,156.248
2025-11-28 15:02:00+00:00,156.248,156.256,156.226,156.226
2025-11-28 15:03:00+00:00,156.223,156.223,156.184,156.199
2025-11-28 15:04:00+00:00,156.199,156.199,156.149,156.174
2025-11-28 15:05:00+00:00,156.174,156.195,156.162,156.19
2025-11-28 15:06:00+00:00,156.19,156.192,156.174,156.186
2025-11-28 15:07:00+00:00,156.186,156.212,156.186,156.199
2025-11-28 15:08:00+00:00,156.199,156.224,156.199,156.224
2025-11-28 15:09:00+00:00,156.224,156.25,156.223,156.248
2025-11-28 15:10:00+00:00,156.248,156.266,156.248,156.259
2025-11-28 15:11:00+00:00,156.259,156.259,156.248,156.259
2025-11-28 15:12:00+00:00,156.259,156.281,156.252,156.281
2025-11-28 15:13:00+00:00,156.281,156.292,156.259,156.261
2025-11-28 15:14:00+00:00,156.261,156.266,156.258,156.263
2025-11-28 15:15:00+00:00,156.265,156.271,156.265,156.27
2025-11-28 15:16:00+00:00,156.27,156.27,156.269,156.269
2025-11-28 15:17:00+00:00,156.269,156.296,156.269,156.295
2025-11-28 15:18:00+00:00,156.295,156.312,156.295,156.306
2025-11-28 15:19:00+00:00,156.306,156.307,156.297,156.306
2025-11-28 15:20:00+00:00,156.306,156.307,156.268,156.268
2025-11-28 15:21:00+00:00,156.268,156.27,156.256,156.259
2025-11-28 15:22:00+00:00,156.259,156.28,156.259,156.272
2025-11-28 15:23:00+00:00,156.272,156.287,156.272,156.284
2025-11-28 15:24:00+00:00,156.284,156.307,156.283,156.295
2025-11-28 15:25:00+00:00,156.295,156.302,156.289,156.297
2025-11-28 15:26:00+00:00,156.297,156.299,156.27,156.27
2025-11-28 15:27:00+00:00,156.27,156.276,156.259,156.264
2025-11-28 15:28:00+00:00,156.264,156.264,156.256,156.259
2025-11-28 15:29:00+00:00,156.259,156.263,156.231,156.237
2025-11-28 15:30:00+00:00,156.237,156.259,156.235,156.256
2025-11-28 15:31:00+00:00,156.256,156.278,156.245,156.267
2025-11-28 15:32:00+00:00,156.267,156.282,156.257,156.274
2025-11-28 15:33:00+00:00,156.274,156.306,156.274,156.289
2025-11-28 15:34:00+00:00,156.292,156.3,156.276,156.278
2025-11-28 15:35:00+00:00,156.278,156.287,156.259,156.265
2025-11-28 15:36:00+00:00,156.264,156.271,156.252,156.253
2025-11-28 15:37:00+00:00,156.261,156.27,156.251,156.255
2025-11-28 15:38:00+00:00,156.256,156.263,156.248,156.248
2025-11-28 15:39:00+00:00,156.248,156.253,156.231,156.231
2025-11-28 15:40:00+00:00,156.231,156.248,156.223,156.241
2025-11-28 15:41:00+00:00,156.241,156.242,156.213,156.224
2025-11-28 15:42:00+00:00,156.224,156.246,156.224,156.237
2025-11-28 15:43:00+00:00,156.237,156.248,156.22,156.233
2025-11-28 15:44:00+00:00,156.233,156.248,156.231,156.248
2025-11-28 15:45:00+00:00,156.248,156.293,156.246,156.279
2025-11-28 15:46:00+00:00,156.279,156.338,156.272,156.332
2025-11-28 15:47:00+00:00,156.33,156.342,156.311,156.317
2025-11-28 15:48:00+00:00,156.317,156.332,156.315,156.332
2025-11-28 15:49:00+00:00,156.332,156.332,156.16,156.173
2025-11-28 15:50:00+00:00,156.173,156.222,156.173,156.222
2025-11-28 15:51:00+00:00,156.222,156.272,156.198,156.235
2025-11-28 15:52:00+00:00,156.235,156.251,156.173,156.181
2025-11-28 15:53:00+00:00,156.186,156.188,156.134,156.162
2025-11-28 15:54:00+00:00,156.162,156.186,156.134,156.134
2025-11-28 15:55:00+00:00,156.136,156.136,156.057,156.065
2025-11-28 15:56:00+00:00,156.065,156.113,156.056,156.065
2025-11-28 15:57:00+00:00,156.065,156.102,156.001,156.008
2025-11-28 15:58:00+00:00,156.008,156.021,156.004,156.015
2025-11-28 15:59:00+00:00,156.015,156.072,156.009,156.036
2025-11-28 16:00:00+00:00,156.033,156.08,156.022,156.029
2025-11-28 16:01:00+00:00,156.029,156.085,156.009,156.085
2025-11-28 16:02:00+00:00,156.086,156.144,156.086,156.103
2025-11-28 16:03:00+00:00,156.103,156.11,156.061,156.067
2025-11-28 16:04:00+00:00,156.067,156.077,156.024,156.076
2025-11-28 16:05:00+00:00,156.076,156.076,156.013,156.02
2025-11-28 16:06:00+00:00,156.02,156.039,155.995,156.022
2025-11-28 16:07:00+00:00,156.024,156.073,156.005,156.072
2025-11-28 16:08:00+00:00,156.074,156.095,156.074,156.089
2025-11-28 16:09:00+00:00,156.089,156.127,156.077,156.127
2025-11-28 16:10:00+00:00,156.125,156.125,156.106,156.123
2025-11-28 16:11:00+00:00,156.123,156.141,156.123,156.123
2025-11-28 16:12:00+00:00,156.123,156.151,156.123,156.147
2025-11-28 16:13:00+00:00,156.147,156.151,156.136,156.136
2025-11-28 16:14:00+00:00,156.136,156.151,156.123,156.149
2025-11-28 16:15:00+00:00,156.149,156.184,156.132,156.175
2025-11-28 16:16:00+00:00,156.175,156.188,156.16,156.181
2025-11-28 16:17:00+00:00,156.182,156.188,156.156,156.158
2025-11-28 16:18:00+00:00,156.151,156.175,156.146,156.172
2025-11-28 16:19:00+00:00,156.172,156.175,156.147,156.153
2025-11-28 16:20:00+00:00,156.153,156.162,156.121,156.134
2025-11-28 16:21:00+00:00,156.134,156.151,156.12,156.144
2025-11-28 16:22:00+00:00,156.144,156.16,156.139,156.16
2025-11-28 16:23:00+00:00,156.16,156.182,156.159,156.172
2025-11-28 16:24:00+00:00,156.172,156.182,156.154,156.174
2025-11-28 16:25:00+00:00,156.174,156.181,156.17,156.171
2025-11-28 16:26:00+00:00,156.171,156.173,156.144,156.159
2025-11-28 16:27:00+00:00,156.159,156.189,156.159,156.187
2025-11-28 16:28:00+00:00,156.187,156.195,156.183,156.188
2025-11-28 16:29:00+00:00,156.188,156.189,156.149,156.168
2025-11-28 16:30:00+00:00,156.168,156.195,156.167,156.194
2025-11-28 16:31:00+00:00,156.194,156.195,156.159,156.159
2025-11-28 16:32:00+00:00,156.157,156.172,156.149,156.169
2025-11-28 16:33:00+00:00,156.169,156.186,156.169,156.172
2025-11-28 16:34:00+00:00,156.172,156.185,156.151,156.179
2025-11-28 16:35:00+00:00,156.179,156.187,156.172,156.175
2025-11-28 16:36:00+00:00,156.175,156.179,156.158,156.179
2025-11-28 16:37:00+00:00,156.179,156.184,156.174,156.177
2025-11-28 16:38:00+00:00,156.175,156.182,156.166,156.171
2025-11-28 16:39:00+00:00,156.171,156.171,156.156,156.161
2025-11-28 16:40:00+00:00,156.161,156.161,156.146,156.161
2025-11-28 16:41:00+00:00,156.161,156.164,156.128,156.141
2025-11-28 16:42:00+00:00,156.14,156.161,156.14,156.156
2025-11-28 16:43:00+00:00,156.156,156.162,156.155,156.161
2025-11-28 16:44:00+00:00,156.161,156.161,156.136,156.136
2025-11-28 16:45:00+00:00,156.136,156.147,156.136,156.136
2025-11-28 16:46:00+00:00,156.136,156.159,156.136,156.159
2025-11-28 16:47:00+00:00,156.159,156.159,156.149,156.151
2025-11-28 16:48:00+00:00,156.151,156.151,156.149,156.149
2025-11-28 16:49:00+00:00,156.149,156.164,156.149,156.162
2025-11-28 16:50:00+00:00,156.162,156.164,156.158,156.164
2025-11-28 16:51:00+00:00,156.164,156.166,156.164,156.164
2025-11-28 16:52:00+00:00,156.164,156.164,156.155,156.158
2025-11-28 16:53:00+00:00,156.158,156.164,156.155,156.159
2025-11-28 16:54:00+00:00,156.159,156.177,156.159,156.175
2025-11-28 16:55:00+00:00,156.175,156.187,156.166,156.187
2025-11-28 16:56:00+00:00,156.187,156.195,156.184,156.192
2025-11-28 16:57:00+00:00,156.192,156.202,156.186,156.189
2025-11-28 16:58:00+00:00,156.189,156.19,156.175,156.175
2025-11-28 16:59:00+00:00,156.179,156.185,156.177,156.177
2025-11-28 17:00:00+00:00,156.177,156.177,156.175,156.175
2025-11-28 17:01:00+00:00,156.175,156.185,156.161,156.185
2025-11-28 17:02:00+00:00,156.185,156.21,156.184,156.21
2025-11-28 17:03:00+00:00,156.21,156.224,156.209,156.212
2025-11-28 17:04:00+00:00,156.212,156.231,156.203,156.223
2025-11-28 17:05:00+00:00,156.223,156.245,156.222,156.245
2025-11-28 17:06:00+00:00,156.245,156.259,156.245,156.255
2025-11-28 17:07:00+00:00,156.255,156.265,156.233,156.233
2025-11-28 17:08:00+00:00,156.233,156.238,156.222,156.222
2025-11-28 17:09:00+00:00,156.222,156.258,156.222,156.238
2025-11-28 17:10:00+00:00,156.237,156.237,156.21,156.21
2025-11-28 17:11:00+00:00,156.21,156.225,156.21,156.224
2025-11-28 17:12:00+00:00,156.225,156.237,156.22,156.233
2025-11-28 17:13:00+00:00,156.233,156.25,156.209,156.212
2025-11-28 17:14:00+00:00,156.212,156.235,156.212,156.233
2025-11-28 17:15:00+00:00,156.233,156.243,156.233,156.242
2025-11-28 17:16:00+00:00,156.242,156.251,156.238,156.248
2025-11-28 17:17:00+00:00,156.248,156.25,156.22,156.226
2025-11-28 17:18:00+00:00,156.226,156.229,156.212,156.226
2025-11-28 17:19:00+00:00,156.226,156.233,156.212,156.212
2025-11-28 17:20:00+00:00,156.212,156.257,156.211,156.235
2025-11-28 17:21:00+00:00,156.235,156.256,156.233,156.233
2025-11-28 17:22:00+00:00,156.233,156.235,156.22,156.225
2025-11-28 17:23:00+00:00,156.225,156.23,156.209,156.21
2025-11-28 17:24:00+00:00,156.21,156.239,156.21,156.237
2025-11-28 17:25:00+00:00,156.237,156.252,156.235,156.252
2025-11-28 17:26:00+00:00,156.252,156.268,156.248,156.256
2025-11-28 17:27:00+00:00,156.255,156.255,156.228,156.228
2025-11-28 17:28:00+00:00,156.228,156.231,156.225,156.227
2025-11-28 17:29:00+00:00,156.227,156.235,156.225,156.233
2025-11-28 17:30:00+00:00,156.233,156.241,156.22,156.238
2025-11-28 17:31:00+00:00,156.238,156.239,156.218,156.22
2025-11-28 17:32:00+00:00,156.22,156.22,156.21,156.21
2025-11-28 17:33:00+00:00,156.21,156.222,156.188,156.198
2025-11-28 17:34:00+00:00,156.198,156.198,156.182,156.184
2025-11-28 17:35:00+00:00,156.184,156.196,156.181,156.182
2025-11-28 17:36:00+00:00,156.182,156.184,156.161,156.166
2025-11-28 17:37:00+00:00,156.166,156.171,156.149,156.149
2025-11-28 17:38:00+00:00,156.147,156.16,156.136,156.147
2025-11-28 17:39:00+00:00,156.147,156.159,156.147,156.155
2025-11-28 17:40:00+00:00,156.155,156.177,156.151,156.162
2025-11-28 17:41:00+00:00,156.162,156.166,156.151,156.151
2025-11-28 17:42:00+00:00,156.151,156.159,156.136,156.147
2025-11-28 17:43:00+00:00,156.147,156.151,156.136,156.147
2025-11-28 17:44:00+00:00,156.147,156.151,156.147,156.149
2025-11-28 17:45:00+00:00,156.149,156.17,156.149,156.167
2025-11-28 17:46:00+00:00,156.167,156.19,156.167,156.19
2025-11-28 17:47:00+00:00,156.19,156.19,156.188,156.188
2025-11-28 17:48:00+00:00,156.188,156.201,156.164,156.189
2025-11-28 17:49:00+00:00,156.189,156.201,156.187,156.197
2025-11-28 17:50:00+00:00,156.195,156.196,156.175,156.183
2025-11-28 17:51:00+00:00,156.183,156.199,156.181,156.19
2025-11-28 17:52:00+00:00,156.19,156.19,156.172,156.172
2025-11-28 17:53:00+00:00,156.172,156.175,156.158,156.159
2025-11-28 17:54:00+00:00,156.158,156.164,156.156,156.162
2025-11-28 17:55:00+00:00,156.162,156.192,156.162,156.177
2025-11-28 17:56:00+00:00,156.177,156.205,156.177,156.205
2025-11-28 17:57:00+00:00,156.205,156.21,156.172,156.19
2025-11-28 17:58:00+00:00,156.19,156.19,156.162,156.162
2025-11-28 17:59:00+00:00,156.162,156.22,156.161,156.21
2025-11-28 18:00:00+00:00,156.21,156.238,156.209,156.231
2025-11-28 18:01:00+00:00,156.231,156.233,156.216,156.222
2025-11-28 18:02:00+00:00,156.22,156.238,156.218,156.225
2025-11-28 18:03:00+00:00,156.224,156.235,156.198,156.202
2025-11-28 18:04:00+00:00,156.202,156.202,156.2,156.201
2025-11-28 18:05:00+00:00,156.201,156.21,156.198,156.199
2025-11-28 18:06:00+00:00,156.199,156.201,156.184,156.199
2025-11-28 18:07:00+00:00,156.199,156.207,156.195,156.199
2025-11-28 18:08:00+00:00,156.199,156.199,156.17,156.171
2025-11-28 18:09:00+00:00,156.174,156.197,156.174,156.197
2025-11-28 18:10:00+00:00,156.197,156.215,156.197,156.211
2025-11-28 18:11:00+00:00,156.211,156.211,156.179,156.181
2025-11-28 18:12:00+00:00,156.181,156.182,156.168,156.168
2025-11-28 18:13:00+00:00,156.168,156.171,156.154,156.162
2025-11-28 18:14:00+00:00,156.162,156.168,156.156,156.166
2025-11-28 18:15:00+00:00,156.166,156.168,156.162,156.162
2025-11-28 18:16:00+00:00,156.162,156.175,156.162,156.175
2025-11-28 18:17:00+00:00,156.175,156.177,156.162,156.162
2025-11-28 18:18:00+00:00,156.162,156.162,156.155,156.155
2025-11-28 18:19:00+00:00,156.155,156.155,156.154,156.154
2025-11-28 18:20:00+00:00,156.154,156.161,156.154,156.159
2025-11-28 18:21:00+00:00,156.159,156.161,156.147,156.153
2025-11-28 18:22:00+00:00,156.153,156.153,156.149,156.149
2025-11-28 18:23:00+00:00,156.149,156.151,156.134,156.138
2025-11-28 18:24:00+00:00,156.138,156.138,156.123,156.123
2025-11-28 18:25:00+00:00,156.123,156.134,156.123,156.132
2025-11-28 18:26:00+00:00,156.132,156.138,156.13,156.134
2025-11-28 18:27:00+00:00,156.134,156.136,156.127,156.13
2025-11-28 18:28:00+00:00,156.13,156.143,156.13,156.138
2025-11-28 18:29:00+00:00,156.138,156.139,156.125,156.127
2025-11-28 18:30:00+00:00,156.127,156.132,156.125,156.129
2025-11-28 18:31:00+00:00,156.128,156.129,156.118,156.128
2025-11-28 18:32:00+00:00,156.128,156.128,156.113,156.117
2025-11-28 18:33:00+00:00,156.117,156.117,156.082,156.085
2025-11-28 18:34:00+00:00,156.085,156.117,156.082,156.115
2025-11-28 18:35:00+00:00,156.115,156.126,156.115,156.118
2025-11-28 18:36:00+00:00,156.118,156.132,156.117,156.127
2025-11-28 18:37:00+00:00,156.127,156.129,156.127,156.129
2025-11-28 18:38:00+00:00,156.129,156.149,156.129,156.147
2025-11-28 18:39:00+00:00,156.147,156.169,156.147,156.16
2025-11-28 18:40:00+00:00,156.16,156.16,156.147,156.149
2025-11-28 18:41:00+00:00,156.149,156.171,156.149,156.168
2025-11-28 18:42:00+00:00,156.168,156.19,156.168,156.19
2025-11-28 18:43:00+00:00,156.19,156.192,156.187,156.187
2025-11-28 18:44:00+00:00,156.187,156.187,156.184,156.185
2025-11-28 18:45:00+00:00,156.185,156.185,156.162,156.167
2025-11-28 18:46:00+00:00,156.167,156.168,156.161,156.162
2025-11-28 18:47:00+00:00,156.162,156.166,156.162,156.162
2025-11-28 18:48:00+00:00,156.162,156.162,156.127,156.151
2025-11-28 18:49:00+00:00,156.151,156.161,156.147,156.149
2025-11-28 18:50:00+00:00,156.149,156.151,156.147,156.151
2025-11-28 18:51:00+00:00,156.151,156.151,156.147,156.147
2025-11-28 18:52:00+00:00,156.147,156.147,156.133,156.133
2025-11-28 18:53:00+00:00,156.133,156.138,156.131,156.134
2025-11-28 18:54:00+00:00,156.134,156.14,156.132,156.134
2025-11-28 18:55:00+00:00,156.134,156.14,156.134,156.136
2025-11-28 18:56:00+00:00,156.136,156.136,156.132,156.132
2025-11-28 18:57:00+00:00,156.132,156.164,156.128,156.162
2025-11-28 18:58:00+00:00,156.162,156.162,156.14,156.14
2025-11-28 18:59:00+00:00,156.14,156.14,156.134,156.134
2025-11-28 19:00:00+00:00,156.134,156.162,156.13,156.16
2025-11-28 19:01:00+00:00,156.16,156.17,156.153,156.164
2025-11-28 19:02:00+00:00,156.164,156.164,156.136,156.138
2025-11-28 19:03:00+00:00,156.138,156.139,156.134,156.139
2025-11-28 19:04:00+00:00,156.139,156.149,156.131,156.149
2025-11-28 19:05:00+00:00,156.149,156.154,156.145,156.147
2025-11-28 19:06:00+00:00,156.147,156.154,156.129,156.134
