timestamp,open,high,low,close
2025-11-26 19:07:00+00:00,156.489,156.489,156.485,156.489
2025-11-26 19:08:00+00:00,156.489,156.496,156.486,156.496
2025-11-26 19:09:00+00:00,156.496,156.497,156.485,156.485
2025-11-26 19:10:00+00:00,156.491,156.497,156.491,156.497
2025-11-26 19:11:00+00:00,156.497,156.509,156.497,156.509
2025-11-26 19:12:00+00:00,156.509,156.509,156.498,156.502
2025-11-26 19:13:00+00:00,156.502,156.505,156.498,156.5
2025-11-26 19:14:00+00:00,156.5,156.5,156.486,156.489
2025-11-26 19:15:00+00:00,156.489,156.492,156.486,156.492
2025-11-26 19:16:00+00:00,156.492,156.494,156.484,156.486
2025-11-26 19:17:00+00:00,156.486,156.491,156.481,156.484
2025-11-26 19:18:00+00:00,156.484,156.489,156.479,156.479
2025-11-26 19:19:00+00:00,156.479,156.484,156.479,156.483
2025-11-26 19:20:00+00:00,156.483,156.483,156.471,156.474
2025-11-26 19:21:00+00:00,156.474,156.474,156.47,156.471
2025-11-26 19:22:00+00:00,156.471,156.472,156.469,156.47
2025-11-26 19:23:00+00:00,156.47,156.493,156.47,156.493
2025-11-26 19:24:00+00:00,156.493,156.496,156.489,156.496
2025-11-26 19:25:00+00:00,156.496,156.496,156.495,156.495
2025-11-26 19:26:00+00:00,156.495,156.495,156.482,156.489
2025-11-26 19:27:00+00:00,156.489,156.495,156.486,156.494
2025-11-26 19:28:00+00:00,156.494,156.498,156.494,156.494
2025-11-26 19:29:00+00:00,156.494,156.495,156.484,156.485
2025-11-26 19:30:00+00:00,156.485,156.485,156.47,156.47
2025-11-26 19:31:00+00:00,156.47,156.474,156.47,156.474
2025-11-26 19:32:00+00:00,156.474,156.474,156.47,156.471
2025-11-26 19:33:00+00:00,156.471,156.472,156.463,156.464
2025-11-26 19:34:00+00:00,156.464,156.464,156.45,156.461
2025-11-26 19:35:00+00:00,156.461,156.461,156.453,156.459
2025-11-26 19:36:00+00:00,156.459,156.463,156.459,156.459
2025-11-26 19:37:00+00:00,156.459,156.461,156.459,156.461
2025-11-26 19:38:00+00:00,156.461,156.461,156.458,156.459
2025-11-26 19:39:00+00:00,156.459,156.461,156.441,156.446
2025-11-26 19:40:00+00:00,156.446,156.45,156.441,156.45
2025-11-26 19:41:00+00:00,156.45,156.464,156.45,156.461
2025-11-26 19:42:00+00:00,156.461,156.461,156.443,156.446
2025-11-26 19:43:00+00:00,156.446,156.454,156.446,156.448
2025-11-26 19:44:00+00:00,156.448,156.448,156.435,156.446
2025-11-26 19:45:00+00:00,156.446,156.446,156.435,156.446
2025-11-26 19:46:00+00:00,156.446,156.45,156.444,156.446
2025-11-26 19:47:00+00:00,156.446,156.45,156.442,156.443
2025-11-26 19:48:00+00:00,156.443,156.45,156.443,156.448
2025-11-26 19:49:00+00:00,156.448,156.45,156.444,156.444
2025-11-26 19:50:00+00:00,156.444,156.45,156.444,156.45
2025-11-26 19:51:00+00:00,156.45,156.453,156.448,156.448
2025-11-26 19:52:00+00:00,156.448,156.459,156.448,156.459
2025-11-26 19:53:00+00:00,156.459,156.461,156.457,156.461
2025-11-26 19:54:00+00:00,156.461,156.461,156.458,156.458
2025-11-26 19:55:00+00:00,156.458,156.459,156.448,156.459
2025-11-26 19:56:00+00:00,156.459,156.464,156.459,156.464
2025-11-26 19:57:00+00:00,156.464,156.47,156.448,156.451
2025-11-26 19:58:00+00:00,156.451,156.461,156.444,156.446
2025-11-26 19:59:00+00:00,156.446,156.461,156.444,156.458
2025-11-26 20:00:00+00:00,156.458,156.484,156.458,156.471
2025-11-26 20:01:00+00:00,156.476,156.494,156.474,156.494
2025-11-26 20:02:00+00:00,156.494,156.496,156.485,156.494
2025-11-26 20:03:00+00:00,156.494,156.494,156.468,156.469
2025-11-26 20:04:00+00:00,156.469,156.469,156.459,156.465
2025-11-26 20:05:00+00:00,156.465,156.469,156.455,156.456
2025-11-26 20:06:00+00:00,156.456,156.457,156.443,156.444
2025-11-26 20:07:00+00:00,156.444,156.446,156.443,156.444
2025-11-26 20:08:00+00:00,156.444,156.446,156.435,156.441
2025-11-26 20:09:00+00:00,156.441,156.452,156.441,156.45
2025-11-26 20:10:00+00:00,156.45,156.455,156.448,156.453
2025-11-26 20:11:00+00:00,156.453,156.457,156.446,156.455
2025-11-26 20:12:00+00:00,156.455,156.457,156.448,156.457
2025-11-26 20:13:00+00:00,156.457,156.457,156.452,156.455
2025-11-26 20:14:00+00:00,156.455,156.457,156.448,156.451
2025-11-26 20:15:00+00:00,156.451,156.453,156.443,156.444
2025-11-26 20:16:00+00:00,156.444,156.45,156.441,156.444
2025-11-26 20:17:00+00:00,156.444,156.444,156.435,156.435
2025-11-26 20:18:00+00:00,156.435,156.435,156.426,156.433
2025-11-26 20:19:00+00:00,156.433,156.435,156.431,156.435
2025-11-26 20:20:00+00:00,156.435,156.444,156.433,156.433
2025-11-26 20:21:00+00:00,156.433,156.439,156.425,156.438
2025-11-26 20:22:00+00:00,156.439,156.439,156.431,156.435
2025-11-26 20:23:00+00:00,156.435,156.435,156.428,156.431
2025-11-26 20:24:00+00:00,156.431,156.433,156.423,156.425
2025-11-26 20:25:00+00:00,156.425,156.43,156.425,156.427
2025-11-26 20:26:00+00:00,156.427,156.435,156.427,156.435
2025-11-26 20:27:00+00:00,156.435,156.44,156.433,156.439
2025-11-26 20:28:00+00:00,156.439,156.446,156.436,156.436
2025-11-26 20:29:00+00:00,156.436,156.461,156.436,156.451
2025-11-26 20:30:00+00:00,156.451,156.455,156.448,156.45
2025-11-26 20:31:00+00:00,156.448,156.456,156.448,156.456
2025-11-26 20:32:00+00:00,156.456,156.456,156.443,156.443
2025-11-26 20:33:00+00:00,156.443,156.454,156.443,156.451
2025-11-26 20:34:00+00:00,156.451,156.457,156.446,156.446
2025-11-26 20:35:00+00:00,156.446,156.458,156.446,156.452
2025-11-26 20:36:00+00:00,156.452,156.452,156.431,156.433
2025-11-26 20:37:00+00:00,156.433,156.435,156.43,156.431
2025-11-26 20:38:00+00:00,156.431,156.435,156.426,156.433
2025-11-26 20:39:00+00:00,156.433,156.433,156.428,156.428
2025-11-26 20:40:00+00:00,156.428,156.436,156.428,156.433
2025-11-26 20:41:00+00:00,156.433,156.435,156.431,156.435
2025-11-26 20:42:00+00:00,156.435,156.435,156.42,156.422
2025-11-26 20:43:00+00:00,156.422,156.422,156.418,156.42
